"Aldís","f","IS",""
"Aldis","m","LV",""
"Aldo","m","IT, MT, CH",""
"Aldobrando","m","IT",""
"Aldona","f","LT, PL, AL",""
"Aldonija","f","LV",""
"Aldónio","m","PT",""
"Aldonis","m","LV",""
"Aldor","m","EE, SE",""
"Aldous","m","US","2020"
"Aldric","m","FR",""
"Aldrich","m","US","1920"
"Aldrik","m","DE",""
"Alduina","f","IT",""
"Alduino","m","IT",""
"Aldwin","m","NL",""
"Aldwyn","m","UK",""
"Alė","f","LT",""
"Ale","m","FI",""
"Aleah","f","US","2010"
"Aleandra","f","IT",""
"Aleandro","m","IT",""
"Alearda","f","IT",""
"Aleardo","m","IT",""
"Alec","m","UK, US, IE","2000"
"Alecia","f","US","1990"
"Aleck","m","UK",""
"Alecsandra","f","RO",""
"Alecsandrina","f","RO",""
"Alecsandru","m","RO",""
"Alecse","m","RO",""
"Aled","m","UK",""
"Aleg","m","BY",""
"Alegria","f","ES",""
"Aleh","m","BY",""
"Aleid","f","NL",""
"Aleida","f","NL, DE",""
"Aleja","f","ES",""
"Alejandra","f","ES",""
"Alejandrina","f","ES",""
"Alejandrino","m","ES",""
"Alejandro","m","ES, US","2000"
"Alejo","m","ES",""
"Aleka","f","GR",""
"Aleko","m","AL, GE",""
"Alekper","m","AZ",""
"Aleks","m","AL, EE, SI",""
"Aleksa","f","BA, RS, HR",""
"Aleksandar","m","ME, RS, MK, BG, SI, BA, HR",""
"Aleksander","m","RU, BY, SI, PL, EE, AL",""
"Aleksandr","m","RU, UA, BY, UZ, KZ, MD, EE, AZ",""
"Aleksandra","f","RU, PL, RS, MK, ME, LT, SI, UA, BA, BY",""
"Aleksandras","m","LT",""
"Aleksandre","m","GE",""
"Aleksandrina","f","BG",""
"Aleksandrs","m","LV",""
"Aleksanteri","m","FI",""
"Aleksas","m","LT",""
"Aleksei","m","RU, BY, UA, EE",""
"Aleksej","m","RU, BY, UA, UZ, KZ",""
"Aleksejs","m","LV",""
"Aleksejus","m","LT",""
"Aleksėjus","m","LT",""
"Aleksey","m","RU, BY, UA, UZ, KZ, AM, AZ",""
"Aleksi","m","FI, BG",""
"Aleksiejus","m","LT",""
"Aleksy","m","PL",""
"Alem","m","BA, TR",""
"Alemanno","m","IT",""
"Alen","m","BA, SI, HR",""
"Alena","f","CZ, BY, SK, UA, RU",""
"Alene","f","UK, US","1920"
"Alenka","f","SI, SK, HR",""
"Alenushka","f","MD",""
"Alerich","m","DE",""
"Alerk","m","DE",""
"Aleš","m","SI, CZ, SK",""
"Aleša","f","SI",""
"Alesander","m","ES",""
"Alesha","f","AM, US","1990"
"Alesia","f","BY, UZ, KZ, US","1960"
"Alesja","f","BY, UA, UZ, KZ",""
"Alessandra","f","IT, CH",""
"Alessandrina","f","IT",""
"Alessandrino","m","IT",""
"Alessandro","m","IT, CH, MT",""
"Alessia","f","IT, CH",""
"Alessio","m","IT, CH",""
"Alessja","f","BY",""
"Alessya","f","BY",""
"Alesya","f","BY, UZ, KZ, UA",""
"Aleta","f","US","1950"
"Aletha","f","US","1920"
"Aletta","f","NL, DE, IT",""
"Alette","f","DK, NO",""
"Alev","f","TR",""
"Alevtīna","f","LV",""
"Alevtina","f","RU, UA",""
"Alex","m","LU, NL, BE, CH, US","2000"
"Alexa","f","RO, US, CH","2010"
"Alexan","m","AM",""
"Alexandar","m","BG",""
"Alexander","m","RU, BY, UA, DE, UZ, KZ, GE, AT, SK, UK, IL",""
"Alexandr","m","RU, BY, UA, MD, UZ, KZ, AM, CZ",""
"Alexandra","f","RU, MD, GR, RO, FR, DE, CH, AT, PT, UA",""
"Alexandre","m","FR, PT, AM, BE, CH, LU",""
"Alexandrea","f","US","2000"
"Alexandria","f","US, UK","2000"
"Alexandrie","f","FR",""
"Alexandrina","f","RO, BG, PT",""
"Alexandrine","f","FR, BE, CH",""
"Alexandrino","m","PT",""
"Alexandro","m","CH, US","2000"
"Alexandros","m","GR",""
"Alexandru","m","MD, RO",""
"Alexane","f","FR",""
"Alexanne","f","FR",""
"Alexe","m","RO",""
"Alexei","m","RU, BY, MD, UA, UZ, KZ",""
"Alexej","m","RU, BY, UA, UZ, KZ, SK",""
"Alexey","m","RU, BY, UA, UZ, KZ, AZ",""
"Alexi","m","BG",""
"Alexia","f","GR, FR, BE",""
"Alexía","f","IS",""
"Alexiane","f","FR",""
"Alexie","f","FR",""
"Alexina","f","UK",""
"Alexine","f","FR",""
"Alexios","m","GR",""
"Alexis","m","FR, GR, BE",""
"Alexus","f","US","2000"
"Alexy","m","FR",""
"Aleyna","f","FR, TR",""
"Alf","m","SE, NO, DK",""
"Alfa","f","IS, DE, IT",""
"Alfaia","f","PT",""
"Álfdís","f","IS",""
"Alfea","f","IT",""
"Alfeo","m","IT",""
"Alfeu","f","PT",""
"Alfhard","m","DE",""
"Álfheiður","f","IS",""
"Alfhild","f","SE, NO",""
"Álfhildur","f","IS",""
"Alfia","f","UZ, KZ, IT, RU",""
"Alfiera","f","IT",""
"Alfiero","m","IT",""
"Alfija","f","UZ, KZ",""
"Alfina","f","IT",""
"Alfino","m","IT",""
"Alfinus","m","DE",""
"Alfio","m","IT, CH",""
"Alfiya","f","UZ, KZ",""
"Alfo","m","IT",""
"Alfons","m","BE, LV, CH, NL, AT, DE",""
"Alfonsa","f","ES, LT, IT",""
"Alfonsas","m","LT",""
"Alfonsina","f","IT, CH",""
"Alfonsino","m","IT",""
"Alfonso","m","ES, IT, CH",""
"Alfonz","m","SK, HU, RS",""
"Alford","m","US","1930"
"Alfréd","m","SK, HU",""
"Alfred","m","AT, MT, CH, AL, DE, UK, BE, AM, US, LU","1920"
"Alfreda","f","BE, LT, ES",""
"Alfredas","m","LT",""
"Alfredina","f","PT",""
"Alfredine","f","FR",""
"Alfredo","m","IT, ES, PT",""
"Alfrēds","m","LV",""
"Alfreð","m","IS",""
"Alfrid","f","NO",""
"Alfried","m","DE",""
"Álfrún","f","IS",""
"Alfs","m","LV",""
"Algė","f","LT",""
"Alger","m","EE, DE",""
"Algimanta","f","LT",""
"Algimantas","m","LT",""
"Algimas","m","LT",""
"Algirdas","m","LT",""
"Algis","m","LT",""
"Algrid","f","DE",""
"Algunde","f","DE",""
"Alhard","m","DE",""
"Alhed","f","DK",""
"Alheid","f","DE",""
"Alheide","f","DE",""
"Alheidis","f","DE",""
"Ali","m","US","2010"
"Ali+Akbar","m","AR",""
"Ali+Reza","m","AR",""
"Ali+Riza","m","AR",""
"Alia","f","AR, UZ, KZ, AZ",""
"Aliah","f","AR",""
"Aliaksandr","m","BY",""
"Aliaksandra","f","BY",""
"Aliaksei","m","BY",""
"Aliaksej","m","BY",""
"Aliaksey","m","BY",""
"Alibay","m","AZ",""
"Alibek","m","UZ, KZ",""
"Alibi","m","UZ, KZ",""
"Alica","f","SK",""
"Alican","m","TR",""
"Alice","f","CH, LU, UK, BE, FR, DK, IE, PT, US, AM","1920"
"Alicia","f","ES, US, BE","1990"
"Alícia","f","PT",""
"Alicija","f","UA",""
"Alicio","m","ES",""
"Aliciya","f","UA",""
"Alicja","f","PL",""
"Alick","m","UK",""
"Alida","f","BE, NL, DE",""
"Alide","f","IT",""
"Alídio","m","PT",""
"Alie","f","NL, XK",""
"Alien","f","NL",""
"Aliene","f","NL",""
"Alienor","f","FR",""
"Alies","m","BY",""
"Aliete","f","PT",""
"Aliette","f","FR, CH",""
"Alighiero","m","IT",""
"Aligi","m","IT",""
"Alihan","m","TR",""
"Aliina","f","FI",""
"Aliisa","f","FI",""
"Alija","m","BA, ME, XK",""
"Alijah","m","US","2010"
"Alije","f","XK, AL",""
"Alik","m","AZ, IL, EE",""
"Alikhan","m","UZ, KZ",""
"Aliki","f","GR",""
"Alim","m","TR, AR, BA",""
"Alima","f","UZ, KZ",""
"Alime","f","TR, XK",""
"Alimzhan","m","UZ, KZ",""
"Alin","m","RO, MD, CH",""
"Alina","f","BY, MD, AM, RO, UA, UZ, KZ, AZ, RU, PL, FI",""
"Alīna","f","LV",""
"Alinda","f","NL",""
"Alinde","f","DE",""
"Aline","f","FR, BE, LU, CH",""
"Alino","m","IT",""
"Aliodija","f","LT",""
"Alion","m","AL",""
"Aliona","f","MD, BY, RU",""
"Aliosha","m","RU",""
"Aliosman","m","BA",""
"Alípio","m","PT",""
"Alipio","m","ES",""
"Aliriza","m","MK, AL",""
"Alis","m","LT",""
"Alisa","f","RU, BA, MD, AM, UA, UZ, KZ",""
"Alisdair","m","UK",""
"Alise","f","LV, FI, NO",""
"Alisé","f","FR",""
"Alisée","f","FR",""
"Alisha","f","US, UK, AL","1990"
"Alisher","m","UZ, KZ, AZ",""
"Alison","f","UK",""
"Alisone","f","FR",""
"Alissa","f","RU, UZ, KZ, UA",""
"Alisson","f","BE, FR",""
"Alissone","f","FR",""
"Alistair","m","UK, IE",""
"Alistaire","m","UK",""
"Alister","m","UK, US","2020"
"Alitsia","f","GR",""
"Alius","m","LT",""
"Alivia","f","US","2010"
"Alívio","m","PT",""
"Alix","f","FR, BE, CH",""
"Alixe","f","FR",""
"Alixia","f","FR",""
"Aliya","f","UZ, KZ, AZ, RU",""
"Aliyah","f","AZ, US","2010"
"Aliye","f","TR",""
"Aliyya","f","AZ",""
"Aliz","f","HU",""
"Aliza","f","IL, US","2010"
"Alize","f","NL, US","2000"
"Alizé","f","FR",""
"Alizéa","f","FR",""
"Alizée","f","BE, FR",""
"Alja","f","SI",""
"Aljaž","m","SI",""
"Aljo","m","BA",""
"Aljona","f","UZ, KZ, BY, RU",""
"Aljoša","m","SI, HR",""
"Aljoscha","m","RU, BG",""
"Aljosha","m","BG",""
"Alka","f","IN",""
"Alkaios","m","GR",""
"Alkan","m","TR",""
"Alke","f","DE",""
"Alkea","f","DE",""
"Alket","m","AL",""
"Alketa","f","AL, ME",""
"Alki","f","GR",""
"Alkinoi","f","GR",""
"Alkis","m","GR",""
"Alkistis","m","GR",""
"Alkiviadis","m","GR",""
"Alla","f","UA, BY, RU, AM, AZ, MD, UZ, KZ",""
"Allain","m","FR",""
"Allal","m","AR",""
"Allan","m","DK, UK, SE, EE, FI, US","1950"
"Allana","f","UK",""
"Allar","m","EE",""
"Allard","m","NL",""
"Allart","m","NL",""
"Alle","m","NL",""
"Allegonda","f","NL",""
"Allegonde","f","NL",""
"Allegra","f","IT",""
"Allegro","m","IT",""
"Allen","m","US, UK, IE","1950"
"Allene","f","US","1920"
"Alli","f","FI, EE",""
"Allie","f","US","2010"
"Alliette","f","FR",""
"Allison","f","US, IE, UK","1990"
"Allister","m","UK",""
"Allmar","m","DE",""
"Ally","f","UK",""
"Allyn","f","US","1950"
"Allyson","f","US, UK","2000"
"Allyssa","f","US","2000"
"Alma","f","AL, BA, IS, UZ, KZ, ME, IT, US","1920"
"Almagul","f","UZ, KZ",""
"Almantas","m","LT",""
"Almar","m","IS, SE",""
"Almarin","m","AL",""
"Almarina","f","AL",""
"Almas","m","UZ, KZ",""
"Almat","m","UZ, KZ",""
"Almath","f","IE",""
"Almaz","m","UZ, KZ",""
"Almeda","f","US","1920"
"Almerina","f","IT",""
"Almerinda","f","PT, IT",""
"Almerindo","m","IT",""
"Almerino","m","IT",""
"Almin","m","BA",""
"Alminas","m","LT",""
"Almine","f","DE",""
"Alminus","m","DE",""
"Almir","m","BA, ME, SI",""
"Almira","f","BA, UZ, KZ, SI",""
"Almirka","f","BA",""
"Almiro","m","PT",""
"Almke","f","DE",""
"Almo","m","IT",""
"Álmos","m","HU",""
"Almtrud","f","DE",""
"Almudena","f","ES",""
"Almut","f","DE, CH, AT",""
"Almute","f","DE",""
"Almuth","f","DE, AT",""
"Alnis","m","LV",""
"Alo","m","EE",""
"Alodie","f","FR",""
"Aloïs","m","FR, LU",""
"Alois","m","AT, CZ, CH, DE",""
"Aloisa","f","AT",""
"Aloïse","m","FR",""
"Aloisia","f","AT, CH, DE",""
"Aloisie","f","CZ",""
"Aloisio","m","IT",""
"Aloisius","m","DE",""
"Aloizas","m","LT",""
"Aloizs","m","LV",""
"Alojz","m","SI, SK, HR",""
"Alojzia","f","SK",""
"Alojzij","m","SI",""
"Alojzija","f","SI, RS, HR",""
"Alojzije","m","HR",""
"Alok","m","IN",""
"Aloke","m","IN",""
"Alon","m","IL",""
"Alona","f","UA, IL",""
"Aļona","f","LV",""
"Alondra","f","US","2000"
"Alonsa","f","ES",""
"Alonso","m","ES",""
"Alonzo","m","US","2010"
"Aloys","m","NL, BE, DE",""
"Aloyse","m","FR",""
"Aloysia","f","DE, AT",""
"Aloysius","m","MT, DE, NL",""
"Aloyzas","m","LT",""
"Alp","m","TR",""
"Alparslan","m","TR",""
"Alpaslan","m","TR",""
"Alpay","m","TR",""
"Alpcan","m","TR",""
"Alper","m","TR",""
"Alperen","m","TR",""
"Alpha","f","US","1920"
"Alphons","m","CH, AT",""
"Alphonsa","f","AT",""
"Alphonse","m","LU, BE, FR",""
"Alphonsine","f","FR",""
"Alphonsus","m","DE",""
"Alpo","m","FI",""
"Alptekin","m","TR",""
"Alptuğ","m","TR",""
"Alqi","m","AL",""
"Alric","m","FR",""
"Alrich","m","DE",""
"Alrick","m","FR",""
"Alrik","m","DE, SE",""
"Alroy","m","UK",""
"Alrun","f","DE",""
"Alser","m","EE",""
"Alston","m","UK, IN",""
"Alta","f","IL, US","1920"
"Altaf","m","AR",""
"Altagracia","f","ES",""
"Altair","f","PT",""
"Altan","m","TR",""
"Altay","m","UZ, KZ, AZ, TR",""
"Altea","f","IT",""
"Alteo","m","IT",""
"Alter","m","IL",""
"Altera","f","IT",""
"Altero","m","IT",""
"Alteus","m","DE",""
"Altfried","m","DE",""
"Altha","f","US","1920"
"Althea","f","US","1920"
"Altin","m","AL, XK",""
"Altina","f","DE, AL, PT",""
"Altinaj","f","UZ, KZ",""
"Altine","f","DE",""
"Altino","m","PT",""
"Altis","m","FI",""
"Altje","f","DE",""
"Alto","m","EE",""
"Alton","m","US, UK, AL","1930"
"Altraud","f","DE",""
"Altrud","f","DE",""
"Altti","m","FI",""
"Altuğ","m","TR",""
"Altun","m","TR",""
"Altunay","f","UZ, KZ",""
"Altynai","f","UZ, KZ",""
"Altynay","f","UZ, KZ",""
"Altynbek","m","UZ, KZ",""
"Alun","m","UK",""
"Alush","m","AL",""
"Alv","m","AZ, NO",""
"Alva","f","SE",""
"Alvan","m","US","1930"
"Alvapillai","m","IN",""
"Alvar","m","EE, SE, FI",""
"Alvara","f","IT",""
"Álvara","f","ES",""
"Alvard","f","AM",""
"Alvaro","m","IT, CH",""
"Álvaro","m","PT, ES",""
"Alve","m","SE",""
"Alvera","f","US","1920"
"Alvida","f","LT",""
"Alvidas","m","LT",""
"Alvie","m","US","1920"
"Alviina","f","EE",""
"Alvilde","f","NO",""
"Alvils","m","LV",""
"Alvin","m","US, NO, UK","1930"
"Alvina","f","AM, EE, US","1920"
"Alvine","f","FR",""
"Alvino","m","ES",""
"Alvira","f","DE",""
"Alvis","m","LV, US","1920"
"Alvisa","f","IT",""
"Alvise","m","IT",""
"Alvyda","f","LT",""
"Alvydas","m","LT",""
"Alwie","m","NL",""
"Alwies","m","NL",""
"Alwin","m","NL, CH, DE",""
"Alwina","f","CH, DE",""
"Alwine","f","CH, DE, AT",""
"Alwyn","m","UK, NL",""
"Aly","m","AR",""
"Alya","f","AZ, AR",""
"Alyce","f","UK, US","1920"
"Alycia","f","US","1990"
"Alyette","f","FR",""
"Alyn","f","UK",""
"Alyona","f","UZ, KZ, BY, RU",""
"Alyosha","m","BG",""
"Alys","f","UK, US","1920"
"Alysa","f","US","2000"
"Alyse","f","US","1990"
"Alysée","f","FR",""
"Alysha","f","US","1990"
"Alysia","f","US","1990"
"Alyson","f","UK, US","1990"
"Alyssa","f","US","2000"
"Alyzée","f","FR",""
"Alžběta","f","CZ",""
"Alžbeta","f","SK",""
"Alzira","f","PT",""
"Alısan","m","TR",""
"Amabel","f","UK",""
"Amable","m","FR",""
"Amada","f","ES",""
"Amadea","f","HR, AT",""
"Amadeo","m","ES, IT",""
"Amadeu","m","PT, ES",""
"Amadeus","m","DE, AT",""
"Amadio","m","IT",""
"Amado","m","ES",""
"Amador","m","ES",""
"Amadora","f","ES",""
"Amaël","m","FR, CH",""
"Amaelle","f","FR",""
"Amaia","f","ES",""
"Amal","m","IN",""
"Amala","f","IN",""
"Amalan","m","IN",""
"Amale","f","ES",""
"Amalía","f","IS",""
"Amalia","f","AM, GR, IT, ES, AT",""
"Amália","f","SK, PT, HU",""
"Amalie","f","DK, CH, DE",""
"Amalija","f","HR, SI, RU",""
"Amalio","m","ES, IT",""
"Amalric","m","FR",""
"Aman","m","AR",""
"Amance","f","FR",""
"Amancia","f","ES",""
"Amancio","m","ES",""
"Amand","m","BE, FR, DE",""
"Amanda","f","US, UK, MT, IE, SE","1990"
"Amande","f","FR",""
"Amandine","f","FR, BE, LU",""
"Amândio","m","PT",""
"Amando","m","ES",""
"Amandus","m","DE",""
"Amani","f","AR, US","2010"
"Amanollah","m","AR",""
"Amanpreet","m","IN",""
"Amant","m","AL",""
"Amanta","f","RU",""
"Amanullah","m","AR",""
"Amanzhan","m","UZ, KZ",""
"Amanzia","f","IT",""
"Amanzio","m","IT",""
"Amar","m","IN, AR, IL",""
"Amara","f","LV, US","2020"
"Amaral","m","PT",""
"Amarande","f","FR",""
"Amaranta","f","ES",""
"Amaresh","m","IN",""
"Amarilda","f","AL",""
"Amarildo","m","AL",""
"Amarilis","f","ES",""
"Amarion","m","US","2010"
"Amarjeet","m","IN",""
"Amarjit","m","IN",""
"Amaro","m","PT, ES",""
"Amata","f","IT",""
"Amato","m","IT",""
"Amaury","m","BE, FR",""
"Amável","m","PT",""
"Amaya","f","ES",""
"Amber","f","US, BE, NL","1990"
"Ambika","f","IN",""
"Ambira","f","IN",""
"Ambra","f","IT",""
"Ambraziejus","m","LT",""
"Ambre","f","FR, BE",""
"Ambrine","f","FR",""
"Ambrogia","f","IT",""
"Ambrogina","f","IT",""
"Ambrogino","m","IT",""
"Ambrogio","m","IT",""
"Ambroise","m","FR",""
"Ambroisine","f","FR",""
"Ambros","m","AT, CH, DE",""
"Ambrose","m","UK, US","1920"
"Ambrosia","f","CH, ES",""
"Ambrosio","m","ES",""
"Ambrósio","m","PT",""
"Ambrosius","m","DE, AT",""
"Ambroz","m","HR",""
"Ambrozie","m","RO",""
"Ambroziu","m","RO",""
"Ambrus","m","HU",""
"Ame","m","NL",""
"Amé","m","NL",""
"Amédé","m","BE, FR",""
"Amedea","f","IT",""
"Amédée","m","BE, FR, CH",""
"Amedeo","m","IT, CH, RO",""
"Amedeu","m","RO",""
"Ameen","m","AR",""
"Ameer","m","AR",""
"Ameeta","f","IN",""
"Ameetha","f","IN",""
"Amel","m","BA, BE, NL",""
"Amela","f","BA, ME",""
"Amélia","f","PT, FR, CH",""
"Amelia","f","ES, IT, UK",""
"Amélie","f","FR, LU, BE",""
"Amelie","f","DE, SE, CH",""
"Amélien","m","FR",""
"Amelija","f","EE, HR",""
"Amélina","f","FR",""
"Ameline","f","BE, FR",""
"Amelio","m","IT, ES",""
"Amelius","m","NL",""
"Amely","f","DE, NL, AT",""
"Amélyne","f","FR",""
"Amena","f","AR",""
"Amer","m","AR, BA, XK",""
"America","f","ES, US, IT","2010"
"América","f","PT",""
"Americo","m","IT, ES",""
"Américo","m","PT",""
"Ameriga","f","IT",""
"Amerigo","m","IT",""
"Amery","m","UK",""
"Amet","m","XK",""
"Amfilochios","m","GR",""
"Amhlaoibh","m","IE",""
"Ami","m","IL",""
"Amie","f","US, UK, SE","1980"
"Amiel","m","IL, PT",""
"Amiela","f","IL",""
"Amihai","m","IL",""
"Amil","m","BA, UZ, KZ",""
"Amila","f","BA",""
"Amilcar","m","ES",""
"Amílcar","m","PT",""
"Amilcare","m","IT",""
"Amin","m","AR, UZ, KZ",""
"Amina","f","BA, AR, AZ, UZ, KZ",""
"Aminah","f","AR",""
"Aminata","f","AR",""
"Amine","m","AR",""
"Aminullah","m","AR",""
"Amir","m","BA, IL, AR, ME, UZ, KZ",""
"Amira","f","BA, AR, ME",""
"Amirah","f","AR",""
"Amiram","m","IL",""
"Amiran","m","GE",""
"Amire","f","XK",""
"Amiri","m","AR",""
"Amishi","f","IN",""
"Amit","m","IL, IN",""
"Amita","f","IN",""
"Amitabh","m","IN",""
"Amitai","m","IL",""
"Amitava","m","IN",""
"Amiya","f","US","2010"
"Amiyah","f","US","2010"
"Amjad","m","AR",""
"Amke","f","DE",""
"Amleto","m","IT",""
"Ammar","m","AR",""
"Ammaria","f","AR",""
"Ammo","m","DE",""
"Ammon","m","US","2010"
"Amneris","m","IT",""
"Amnon","m","IL",""
"Amodio","m","IT",""
"Amon","m","SK, AT",""
"Amor","f","ES, BA",""
"Amorim","m","PT",""
"Amory","m","US","2010"
"Amos","m","IL, US, IT","1920"
"Amparo","f","ES, PT",""
"Ampelia","f","IT",""
"Ampelio","m","IT",""
"Amr","m","AR",""
"Amra","f","BA",""
"Amrei","f","DE, AT",""
"Amrik","m","IN",""
"Amrita","f","IN",""
"Amro","m","AR",""
"Amrou","m","AR",""
"Amsah","f","AR",""
"Amund","m","NO",""
"Ámundi","m","IS",""
"Amūras","m","LT",""
"Amy","f","IL",""
"Amya","f","US","2010"
"Amzie","f","US","2020"
"An","f","VN",""
"Ana","f","HR, ES, MD, PT, RO, GE, SI, BA, ME, RS",""
"Ana-Belén","f","ES",""
"Anabel","f","FR, CH",""
"Anabela","f","PT",""
"Anabella","f","SK, CH",""
"Anabelle","f","BE, FR",""
"Anaclet","m","FR",""
"Anacleta","f","IT, ES",""
"Anacleto","m","IT, PT, ES",""
"Anaël","m","FR",""
"Anaële","f","FR",""
"Anaelle","f","FR",""
"Anagnost","m","BG",""
"Anahi","f","US","2010"
"Anahit","f","AM",""
"Anahita","f","AR",""
"Anaida","f","AM, AZ",""
"Anaïs","f","FR, BE, CH",""
"Analía","f","ES",""
"Anália","f","PT",""
"Anamari","f","HR",""
"Anamaria","f","RO",""
"Anamarija","f","HR, SI",""
"Anamika","f","IN",""
"Anan","m","IL",""
"Anand","m","IN",""
"Ananda","m","IN",""
"Anandaraja","m","IN",""
"Anandarajah","m","IN",""
"Anania","m","IT",""
"Ananio","f","IT",""
"Anar","m","AZ",""
"Anara","f","UZ, KZ",""
"Anarbek","m","UZ, KZ",""
"Anargyros","m","GR",""
"Anarsija","f","LT",""
"Anartz","m","ES",""
"Anary","m","EE",""
"Anas","m","AR",""
"Anasia","f","RO",""
"Anass","m","AR",""
"Anastácia","f","PT",""
"Anastácio","m","PT",""
"Anastas","m","AL, MK, BG",""
"Anastase","m","RO, FR",""
"Anastasia","f","RU, GR, UA, BG, BY, MD, UZ, KZ, RO",""
"Anastasie","m","RO",""
"Anastasiea","f","RO",""
"Anastasiia","f","UA",""
"Anastasija","f","UA, RU, BG, BY, LV, UZ, KZ",""
"Anastasika","f","MK",""
"Anastasio","m","ES, IT",""
"Anastasios","m","GR",""
"Anastasiya","f","UA, BY, RU, BG, UZ, KZ",""
"Anastassia","f","BG, UZ, KZ, RU, UA, BY",""
"Anastassija","f","UA, BG, UZ, KZ, RU",""
"Anastassios","m","GR",""
"Anastassiya","f","BG, UZ, KZ, UA, RU",""
"Anastasya","f","RU, UZ, KZ",""
"Anastazas","m","LT",""
"Anastazia","f","RO",""
"Anastázia","f","SK",""
"Anastazie","f","CZ",""
"Anastazija","f","LT, HR, SI",""
"Anastazja","f","PL",""
"Anasthasie","f","FR",""
"Anasztázia","f","HU",""
"Anat","f","IL",""
"Anatilde","f","PT",""
"Anatol","m","MD, BY, RO",""
"Anatole","m","FR, RO",""
"Anatoli","m","UA, RU, BY, EE, BG, MD, AM",""
"Anatolia","f","RU, BG, IT",""
"Anatolie","m","MD, RO",""
"Anatolii","m","UA, MD",""
"Anatolij","m","UA, BY, RU",""
"Anatolija","f","LV, RU, BG",""
"Anatolijs","m","LV",""
"Anatolijus","m","LT",""
"Anatolio","m","IT",""
"Anatoliy","m","UA, BY, RU, UZ, KZ",""
"Anatoliya","f","RU, BG",""
"Anatoly","m","RU, UA, BY",""
"Anaya","f","US","2010"
"Anbar","f","AR",""
"Anbjørn","m","NO",""
"Anca","f","RO",""
"Ance","f","LV",""
"Ancelin","m","FR",""
"Anchise","m","IT",""
"Ancilla","f","IT",""
"Anco","m","NL",""
"Ancuţa","f","RO",""
"Anda","f","LV",""
"Ande","f","EE",""
"Anděla","f","CZ",""
"Andele","m","NL",""
"Ander","m","EE, ES",""
"Andere","f","ES",""
"Anders","m","SE, DK, NO",""
"Anderson","m","UK, US","2010"
"Andi","m","AT, IL",""
"Andie","m","AT",""
"Andima","m","ES",""
"Andin","m","XK",""
"Andina","f","IT",""
"Andino","m","IT",""
"Andis","m","LV, AL",""
"Andj","m","AL",""
"Anđa","f","HR, BA, RS",""
"Anđela","f","HR, BA, RS",""
"Anđelija","f","ME, RS",""
"Anđelina","f","RS",""
"Anđelka","f","HR, RS, ME, BA",""
"Anđelko","m","HR, RS, ME",""
"Anđelo","m","BA, HR",""
"Ando","m","EE, LV",""
"Andolin","m","ES",""
"Andolina","f","XK",""
"Andon","m","BG, AL, MK",""
"Andoni","m","ES",""
"Andor","m","HU",""
"Andra","f","LV, RO, DE",""
"Andrada","f","RO",""
"Andranik","m","AM",""
"Andraş","m","RO",""
"András","m","HU",""
"Andraž","m","SI",""
"André","m","LU, BE, FR, CH, NL, PT, DE",""
"Andre","m","NO, DE, US","1990"
"Andréa","f","BE, LU, FR",""
"Andrea","m","IT",""
"Andreana","f","IT",""
"Andréane","f","FR",""
"Andréanne","f","FR",""
"Andreano","m","IT",""
"Andréas","m","FR",""
"Andreas","m","DE, CH, AT, GR, SE, DK, NO, BE",""
"Andrée","f","FR, BE, LU, CH",""
"Andree","m","NO",""
"Andreea","f","RO",""
"Andrees","m","DE, NL",""
"Andrei","m","RU, MD, BY, UA, EE, RO, BG, UZ, KZ",""
"Andreia","f","PT, RO",""
"Andreiana","f","RO",""
"Andreias","m","RO",""
"Andreina","f","IT, CH",""
"Andreino","m","IT",""
"Andreiu","m","RO",""
"Andřej","m","CZ",""
"Andrej","m","RU, BY, SI, UA, BG, UZ, KZ, SK",""
"Andreja","f","SI, HR, MK",""
"Andrejka","f","SI",""
"Andrejs","m","LV",""
"Andrėjus","m","LT",""
"Andrejus","m","LT",""
"Andrès","m","CH",""
"Andrés","m","ES, IS, CH",""
"Andres","m","EE, CH, FI",""
"Andresa","f","ES",""
"Andreu","m","ES",""
"Andrew","m","UK, IE, US, MT","1990"
"Andrey","m","RU, BY, UA, UZ, KZ, BG, AM",""
"Andri","m","IS, EE, CH",""
"Andria","f","US","1980"
"Andrian","m","MD",""
"Andriana","f","GR, MD",""
"Andriani","f","GR",""
"Andrianna","f","GR",""
"Andriejus","m","LT",""
"Andries","m","NL, BE",""
"Andrievs","m","EE, LV",""
"Andrii","m","UA",""
"Andrij","m","UA",""
"Andrija","m","HR, ME, RS, BA",""
"Andrijana","f","HR, SI, BA",""
"Andrijs","m","LV, NL",""
"Andrik","m","NL",""
"Andrin","m","CH, AL",""
"Andrina","f","AT, UK",""
"Andris","m","LV, HU",""
"Andrius","m","LT",""
"Andriy","m","UA",""
"Andro","m","HR, GE, RS",""
"Andromachi","f","GR",""
"Androniki","f","GR",""
"Androula","f","GR",""
"Andrus","m","EE",""
"Andrzej","m","PL",""
"Andrzelika","f","PL",""
"Andu","m","EE",""
"Anduel","m","AL",""
"Anduela","f","AL",""
"Andy","m","US, IE, UK","2010"
"Andzela","f","LV",""
"Ane","m","NL",""
"Aneel","m","IN",""
"Aneesh","m","IN",""
"Aneeta","f","IN",""
"Aneirin","m","UK",""
"Aneke","f","DE",""
"Anel","f","UZ, KZ, BA",""
"Anela","f","BA, HR, MK",""
